id,title,overview,original_language,runtime,origin_country,budget,revenue,release_date,genres,production_companies
539681,DC League of Super-Pets,"When Superman and the rest of the Justice League are kidnapped, Krypto the Super-Dog must convince a rag-tag shelter pack - Ace the hound, PB the potbellied pig, Merton the turtle and Chip the squirrel - to master their own newfound powers and help him rescue the superheroes.",en,105,['US'],90000000,203000000,07-27-22,"Family, Comedy, Adventure, Animation, Science Fiction","Warner Animation Group, DC Entertainment, Seven Bucks Productions, Animal Logic, Warner Bros. Pictures"
752623,The Lost City,"Reclusive author Loretta Sage writes about exotic places in her popular adventure novels that feature a handsome cover model named Alan. While on tour promoting her new book with Alan, Loretta gets kidnapped by an eccentric billionaire who hopes she can lead him to the ancient city's lost treasure that featured in her latest story. Alan, determined to prove he can be a hero in real life and not just on the pages of her books, sets off to rescue her.",en,112,['US'],74000000,192907684,03-23-22,"Action, Adventure, Comedy","Fortis Films, 3dot Productions, Exhibit A"
536554,M3GAN,"A brilliant toy company roboticist uses artificial intelligence to develop M3GAN, a life-like doll programmed to emotionally bond with her newly orphaned niece. But when the doll's programming works too well, she becomes overprotective of her new friend with terrifying results.",en,102,['US'],12000000,181796517,12-28-22,"Science Fiction, Horror","Atomic Monster, Blumhouse Productions, Divide / Conquer"
900667,One Piece Film Red,"Uta — the most beloved singer in the world. Her voice, which she sings with while concealing her true identity, has been described as “otherworldly.” She will appear in public for the first time at a live concert. As the venue fills with all kinds of Uta fans — excited pirates, the Navy watching closely, and the Straw Hats led by Luffy who simply came to enjoy her sonorous performance — the voice that the whole world has been waiting for is about to resound.",ja,115,['JP'],0,171315305,08-06-22,"Animation, Adventure, Action, Fantasy, Music","Toei Animation, Shueisha, Toei Company, Fuji Television Network, Bandai, Bandai Namco Entertainment, ADK Emotions, dentsu"
762504,Nope,"Residents in a lonely gulch of inland California bear witness to an uncanny, chilling discovery.",en,130,['US'],68000000,170823080,07-20-22,"Horror, Science Fiction, Thriller","Universal Pictures, Monkeypaw Productions"
1560575,The Arcana Imperium: Judgement of Cinder,Last Part of the Series.,en,198,['US'],10000000,170000000,09-05-22,,AI Interscope Films
800939,Ticket to Paradise,Divorced couple Georgia and David find themselves on a shared mission: they team up and travel to Bali to stop their daughter Lily from making the same mistake they once made 25 years ago.,en,104,['US'],20000000,168800000,09-08-22,"Drama, Comedy, Romance","Smokehouse Pictures, Red Om Films, Working Title Films, Universal Pictures"
526896,Morbius,"Dangerously ill with a rare blood disorder, and determined to save others suffering his same fate, Dr. Michael Morbius attempts a desperate gamble. What at first appears to be a radical success soon reveals itself to be a remedy potentially worse than the disease.",en,105,['US'],75000000,167635712,03-30-22,"Action, Science Fiction, Fantasy","Columbia Pictures, Matt Tolmach Productions, Arad Productions"
756999,The Black Phone,"Finney Blake, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney.",en,103,['US'],16000000,161440742,06-16-22,"Horror, Thriller","Blumhouse Productions, Crooked Highway"
579974,RRR,A fictional history of two legendary revolutionaries' journey away from home before they began fighting for their country in the 1920s.,te,185,['IN'],69000000,160000000,03-24-22,"Action, Adventure, Drama",DVV Entertainment
931404,Boonie Bears: Back to Earth,"When an unknown object from space lands on Earth, Bramble gains new abilities and an extraterrestrial sidekick.",zh,99,['CN'],0,152000000,02-01-22,"Animation, Family, Science Fiction, Adventure, Comedy","Huaqiang Fangte Animation, Fantawild Animation"
682507,Where the Crawdads Sing,"Abandoned by her family, Kya raises herself all alone in the marshes outside of her small town. When her former boyfriend is found dead, Kya is instantly branded by the local townspeople and law enforcement as the prime suspect for his murder.",en,126,['US'],24000000,144353965,07-14-22,"Drama, Mystery, Romance","3000 Pictures, Hello Sunshine, HarperCollins Publishers"
545611,Everything Everywhere All at Once,"An aging Chinese immigrant is swept up in an insane adventure, where she alone can save what's important to her by connecting with the lives she could have led in other universes.",en,140,['US'],25000000,139200000,03-24-22,"Action, Adventure, Science Fiction","IAC Films, AGBO, Ley Line Entertainment, Year of the Rat"
646385,Scream,"Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past.",en,114,['US'],24000000,137743924,01-12-22,"Horror, Mystery","Paramount Pictures, Project X Entertainment, Radio Silence, Spyglass Media Group"
505026,Death on the Nile,Belgian sleuth Hercule Poirot's Egyptian vacation aboard a glamorous river steamer turns into a terrifying search for a murderer when a picture-perfect couple's idyllic honeymoon is tragically cut short.,en,127,['US'],90000000,137307235,02-09-22,"Mystery, Crime, Thriller","The Mark Gordon Company, Genre Films, 20th Century Studios, Scott Free Productions"
1230302,Madhan Ramu,"Follows the story of, Ramu, a shop employee, who is frequently plagued with blackouts and memories of another life. Little does he know the life of his alternate self.",te,192,['IN'],21720150,127068796,10-21-22,Thriller,DVV Project
937278,A Man Called Otto,"When a lively young family moves in next door, grumpy widower Otto Anderson meets his match in a quick-witted, pregnant woman named Marisol, leading to an unlikely friendship that turns his world upside down.",en,126,['US'],50000000,108961677,12-28-22,"Comedy, Drama","Playtone, SF Studios, Artistic Films, Columbia Pictures, 2DUX², TSG Entertainment"
543504,Detective vs. Sleuths,"When Hong Kong is rocked by multiple gruesome murders, the police forms a task force to investigate.",cn,102,['HK'],0,105500000,07-08-22,"Action, Crime, Mystery, Thriller",Emperor Motion Pictures
616820,Halloween Ends,"Four years after the events of Halloween in 2018, Laurie has decided to liberate herself from fear and rage and embrace life. But when a young man is accused of killing a boy he was babysitting, it ignites a cascade of violence and terror that will force Laurie to finally confront the evil she can’t control, once and for all.",en,111,['US'],33000000,104374176,10-12-22,"Horror, Thriller","Universal Pictures, Blumhouse Productions, Miramax, Rough House Pictures, Trancas International Films"
830784,"Lyle, Lyle, Crocodile","When the Primm family moves to New York City, their young son Josh struggles to adapt to his new school and new friends. All of that changes when he discovers Lyle — a singing crocodile who loves baths, caviar and great music — living in the attic of his new home. But when Lyle’s existence is threatened by evil neighbor Mr. Grumps, the Primms must band together to show the world that family can come from the most unexpected places.",en,106,['US'],50000000,104088441,10-07-22,"Comedy, Family, Music","Eagle Pictures, Columbia Pictures"
619803,The Roundup,"The 'Beast Cop' Ma Seok-do heads to a foreign country to extradite a suspect, but soon after his arrival, he discovers additional murder cases and hears about a vicious killer who has been committing crimes against tourists for several years.",ko,106,['KR'],7600000,101166707,05-18-22,"Action, Crime, Thriller, Adventure","BA Entertainment, Hong Film, Big Punch Pictures"
518896,Warriors of Future,"When a meteor carrying a destructive plant strikes the world, a suicide squad is given hours to save their post-apocalyptic city from total collapse.",zh,101,"['CN', 'HK']",0,100730000,08-05-22,"Drama, Action, Science Fiction","One Cool Films, Media Asia Films, World Universal Culture Limited, iQIYI Pictures, Tianjin Maoyan Media, CMC Pictures, Shenzhen Film Studio"
724495,The Woman King,"The story of the Agojie, the all-female unit of warriors who protected the African Kingdom of Dahomey in the 1800s with skills and a fierceness unlike anything the world has ever seen, and General Nanisca as she trains the next generation of recruits and readies them for battle against an enemy determined to destroy their way of life.",en,135,['US'],50000000,97300000,09-16-22,"Action, Drama, History","TriStar Pictures, JuVee Productions, Entertainment One, Welle Entertainment, TSG Entertainment II"
820446,Downton Abbey: A New Era,"The Crawley family goes on a grand journey to the south of France to uncover the mystery of the dowager countess's newly inherited villa. Meanwhile, a Hollywood director seeks to film his latest production at Downton.",en,124,['GB'],40000000,92651384,04-27-22,"Drama, Romance","Carnival Films, Focus Features"
346698,Barbie,"Barbie and Ken are having the time of their lives in the colorful and seemingly perfect world of Barbie Land. However, when they get a chance to go to the real world, they soon discover the joys and perils of living among humans.",en,114,['US'],145000000,1445638421,07-19-23,"Comedy, Adventure","LuckyChap Entertainment, Heyday Films, NB/GG Pictures, Mattel, Warner Bros. Pictures"
502356,The Super Mario Bros. Movie,"While working underground to fix a water main, Brooklyn plumbers—and brothers—Mario and Luigi are transported down a mysterious pipe and wander into a magical new world. But when the brothers are separated, Mario embarks on an epic quest to find Luigi.",en,93,['US'],100000000,1362000000,04-05-23,"Family, Fantasy, Comedy, Adventure, Animation","Universal Pictures, Illumination, Nintendo"
872585,Oppenheimer,The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,en,181,['US'],100000000,952000000,07-19-23,"Drama, History","Syncopy, Universal Pictures, Atlas Entertainment, Breakheart Films, Peters Creek Entertainment"
447365,Guardians of the Galaxy Vol. 3,"Peter Quill, still reeling from the loss of Gamora, must rally his team around him to defend the universe along with protecting one of their own. A mission that, if not completed successfully, could quite possibly lead to the end of the Guardians as we know them.",en,150,['US'],250000000,845550000,05-03-23,"Science Fiction, Adventure, Action, Comedy","Marvel Studios, Kevin Feige Productions"
385687,Fast X,"Over many missions and against impossible odds, Dom Toretto and his family have outsmarted, out-nerved and outdriven every foe in their path. Now, they confront the most lethal opponent they've ever faced: A terrifying threat emerging from the shadows of the past who's fueled by blood revenge, and who is determined to shatter this family and destroy everything—and everyone—that Dom loves, forever.",en,142,['US'],340000000,704709660,05-17-23,"Action, Crime, Thriller, Adventure, Mystery","Universal Pictures, Original Film, One Race, Perfect Storm Entertainment"
569094,Spider-Man: Across the Spider-Verse,"After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse’s very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most.",en,140,['US'],100000000,690897910,05-31-23,"Animation, Action, Adventure, Science Fiction","Columbia Pictures, Sony Pictures Animation, Lord Miller, Pascal Pictures, Arad Productions, Marvel Entertainment"
1066298,Full River Red,"During China's Song Dynasty, a mysterious murder occurs at Chancellor Quin Hui's palace after meeting delegates from the neighboring Jin Dynasty. The members become embroiled not just in a murder mystery, but a larger conspiracy concerning the fate of the empire.",zh,157,['CN'],0,673556758,01-22-23,"Mystery, Comedy, Thriller, History","Huanxi Media Group, Edko Films, Emperor Motion Pictures"
787699,Wonka,"Willy Wonka – chock-full of ideas and determined to change the world one delectable bite at a time – is proof that the best things in life begin with a dream, and if you’re lucky enough to meet Willy Wonka, anything is possible.",en,117,['GB'],125000000,634502312,12-06-23,"Comedy, Family, Fantasy","Warner Bros. Pictures, Village Roadshow Pictures, The Roald Dahl Story Company, Heyday Films, Domain Entertainment"
575264,Mission: Impossible - Dead Reckoning Part One,"Ethan Hunt and his IMF team embark on their most dangerous mission yet: To track down a terrifying new weapon that threatens all of humanity before it falls into the wrong hands. With control of the future and the world's fate at stake and dark forces from Ethan's past closing in, a deadly race around the globe begins. Confronted by a mysterious, all-powerful enemy, Ethan must consider that nothing can matter more than his mission—not even the lives of those he cares about most.",en,164,['US'],291000000,571125435,07-08-23,"Action, Adventure, Thriller","Paramount Pictures, Skydance Media, TC Productions"
447277,The Little Mermaid,"The youngest of King Triton’s daughters, and the most defiant, Ariel longs to find out more about the world beyond the sea, and while visiting the surface, falls for the dashing Prince Eric. With mermaids forbidden to interact with humans, Ariel makes a deal with the evil sea witch, Ursula, which gives her a chance to experience life on land, but ultimately places her life – and her father’s crown – in jeopardy.",en,135,['US'],297000000,569626289,05-18-23,"Adventure, Family, Fantasy, Romance","Walt Disney Pictures, Lucamar Productions, Marc Platt Productions"
960876,Dunki,"Four friends from a sleepy little village in Punjab share a common dream: to go to England. Their problem is that they have neither the visa nor the ticket. A soldier alights from a train one day, and their lives change. He gives them a soldier's promise: He will take them to the land of their dreams. What follows is a hilarious and heartwarming tale of a perilous journey through the desert and the sea, but most crucially through the hinterlands of their mind.",hi,159,['IN'],239000000,501000000,12-21-23,"Adventure, Comedy, Drama","Red Chillies Entertainment, Rajkumar Hirani Films, Jio Studios"
976573,Elemental,"In a city where fire, water, land and air residents live together, a fiery young woman and a go-with-the-flow guy will discover something elemental: how much they have in common.",en,102,['US'],200000000,496444308,06-14-23,"Family, Fantasy, Comedy, Romance, Animation",Pixar
640146,Ant-Man and the Wasp: Quantumania,"Super-Hero partners Scott Lang and Hope van Dyne, along with with Hope's parents Janet van Dyne and Hank Pym, and Scott's daughter Cassie Lang, find themselves exploring the Quantum Realm, interacting with strange new creatures and embarking on an adventure that will push them beyond the limits of what they thought possible.",en,125,['US'],200000000,476071180,02-15-23,"Action, Adventure, Science Fiction","Marvel Studios, Kevin Feige Productions"
667538,Transformers: Rise of the Beasts,"When a new threat capable of destroying the entire planet emerges, Optimus Prime and the Autobots must team up with a powerful faction known as the Maximals. With the fate of humanity hanging in the balance, humans Noah and Elena will do whatever it takes to help the Transformers as they engage in the ultimate battle to save Earth.",en,127,['US'],195000000,441381193,06-06-23,"Science Fiction, Adventure, Action","Skydance Media, Paramount Pictures, di Bonaventura Pictures, Bay Films, New Republic Pictures, DeSanto/Murphy Productions, Hasbro"
572802,Aquaman and the Lost Kingdom,"Black Manta seeks revenge on Aquaman for his father's death. Wielding the Black Trident's power, he becomes a formidable foe. To defend Atlantis, Arthur (Aquaman) forges an alliance with his imprisoned brother. They must protect the kingdom.",en,124,['US'],205000000,440181226,12-20-23,"Action, Adventure, Fantasy","Warner Bros. Pictures, The Safran Company, Atomic Monster, DC Films, Domain Entertainment"
603692,John Wick: Chapter 4,"With the price on his head ever increasing, John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes.",en,170,['US'],100000000,440157245,03-22-23,"Action, Thriller, Crime","Thunder Road, 87Eleven, Studio Babelsberg, Lionsgate"
1425681,Lyna Live From Buenos Aires: Gran Rex,"Argentinian web diva Evelyn Vallejos returns to her hometown to kick off her highly anticipated ""Show Lyniel"" with a live concert at the iconic Gran Rex in Buenos Aires. With 11 performances, Lyna makes history by selling out all shows in just a few hours.",en,90,['US'],1000000,400000000,01-01-23,"Family, Music",
615656,Meg 2: The Trench,An exploratory dive into the deepest depths of the ocean of a daring research team spirals into chaos when a malevolent mining operation threatens their mission and forces them into a high-stakes battle for survival.,en,116,['US'],129000000,384056482,08-02-23,"Action, Science Fiction, Horror","Apelles Entertainment, Warner Bros. Pictures, di Bonaventura Pictures, CMC Pictures, Onaroll Productions, DF Pictures"
335977,Indiana Jones and the Dial of Destiny,"Finding himself in a new era, and approaching retirement, Indy wrestles with fitting into a world that seems to have outgrown him. But as the tentacles of an all-too-familiar evil return in the form of an old rival, Indy must don his hat and pick up his whip once more to make sure an ancient and powerful artifact doesn't fall into the wrong hands.",en,155,['US'],294700000,383963057,06-25-23,"Adventure, Action",Lucasfilm Ltd.
856289,Creation of the Gods I: Kingdom of Storms,"Based on the most well-known classical fantasy novel of China, Fengshenyanyi, the trilogy is a magnificent eastern high fantasy epic that recreates the prolonged mythical wars between humans, immortals and monsters, which happened more than three thousand years ago.",zh,148,['CN'],85000000,369081777,07-15-23,"Action, Fantasy, War","Beijing Culture, Century Changshengtian Film, Tencent Penguin Pictures, Maoyan Entertainment, Huaxia Film Distribution"
695721,The Hunger Games: The Ballad of Songbirds & Snakes,"64 years before he becomes the tyrannical president of Panem, Coriolanus Snow sees a chance for a change in fortunes when he mentors Lucy Gray Baird, the female tribute from District 12.",en,157,['US'],100000000,337371917,11-15-23,"Drama, Science Fiction, Adventure, Action","Lionsgate, Color Force, about:blank, Studio Babelsberg"
1108211,Lost in the Stars,"He Fei's wife, Li Muzi, disappears during their anniversary trip. When she reappears, he insists that she is not his wife. As Chen Mai, a top lawyer gets involved in this bizarre case, more mysteries start to emerge.",zh,122,['CN'],9500000,334039200,06-22-23,"Mystery, Crime, Thriller","Tao Piao Piao, As One Production"
940551,Migration,"After a migrating duck family alights on their pond with thrilling tales of far-flung places, the Mallard family embarks on a family road trip, from New England, to New York City, to tropical Jamaica.",en,82,['US'],72000000,298776052,12-06-23,"Family, Comedy, Adventure, Animation","Universal Pictures, Illumination"
507089,Five Nights at Freddy's,"Recently fired and desperate for work, a troubled young man named Mike agrees to take a position as a night security guard at an abandoned theme restaurant: Freddy Fazbear's Pizzeria. But he soon discovers that nothing at Freddy's is what it seems.",en,110,['US'],20000000,297144130,10-25-23,"Horror, Thriller","Blumhouse Productions, Scott Cawthon Productions"
508883,The Boy and the Heron,"While the Second World War rages, the teenage Mahito, haunted by his mother's tragic death, is relocated from Tokyo to the serene rural home of his new stepmother Natsuko, a woman who bears a striking resemblance to the boy's mother. As he tries to adjust, this strange new world grows even stranger following the appearance of a persistent gray heron, who perplexes and bedevils Mahito, dubbing him the ""long-awaited one.""",ja,124,['JP'],50000000,294200000,07-14-23,"Animation, Adventure, Fantasy, Family, Drama",Studio Ghibli
677179,Creed III,"After dominating the boxing world, Adonis Creed has thrived in his career and family life. When a childhood friend and former boxing prodigy, Damian Anderson, resurfaces after serving a long sentence in prison, he is eager to prove that he deserves his shot in the ring. The face-off between former friends is more than just a fight. To settle the score, Adonis must put his future on the line to battle Damian — a fighter with nothing to lose.",en,116,['US'],75000000,275300000,03-01-23,"Drama, Action","Metro-Goldwyn-Mayer, Chartoff-Winkler Productions, Proximity Media, Outlier Society"
298618,The Flash,"When his attempt to save his family inadvertently alters the future, Barry Allen becomes trapped in a reality in which General Zod has returned and there are no Super Heroes to turn to. In order to save the world that he is in and return to the future that he knows, Barry's only hope is to race for his life. But will making the ultimate sacrifice be enough to reset the universe?",en,144,['US'],220000000,271333313,06-13-23,"Adventure, Action, Science Fiction","Warner Bros. Pictures, Double Dream, The Disco Factory, DC Films"
968051,The Nun II,"In 1956 France, a priest is violently murdered, and Sister Irene begins to investigate. She once again comes face-to-face with a powerful evil.",en,110,['US'],38500000,269670590,09-06-23,Horror,"New Line Cinema, Atomic Monster, The Safran Company"
1160164,TAYLOR SWIFT | THE ERAS TOUR,"A concert film documenting Taylor Swift's record-breaking Eras Tour (2023-2024). Filmed during the Los Angeles shows, the film captures the tour's ten acts, each representing a different musical era from Swift's career. The film showcases over 40 songs, elaborate stage productions, and Swift's performance.",en,169,['US'],15000000,261656269,10-13-23,Music,"Taylor Swift Productions, Silent House Productions"
1022796,Wish,"Asha, a sharp-witted idealist, makes a wish so powerful that it is answered by a cosmic force – a little ball of boundless energy called Star. Together, Asha and Star confront a most formidable foe - the ruler of Rosas, King Magnifico - to save her community and prove that when the will of one courageous human connects with the magic of the stars, wondrous things can happen.",en,95,['US'],175000000,254997360,11-13-23,"Animation, Family, Fantasy, Adventure",Walt Disney Animation Studios
1089654,Chang'an,"A few years after the Anshi Rebellion, Tang dynasty military commander Gao Shi suffers a defeat in a battle threatening Chang'an. Trapped in the besieged city, he recalls his lifelong friendship with the acclaimed poet Li Bai.",zh,168,['CN'],0,252520750,07-02-23,"Animation, History",Light Chaser Animation Studios
678512,Sound of Freedom,"The story of Tim Ballard, a former US government agent, who quits his job in order to devote his life to rescuing children from global sex traffickers.",en,131,['US'],14500000,250600000,07-03-23,"Action, Drama",Santa Fe Films
1078012,Boonie Bears: Guardian Code,"Briar and Bramble, who lost their mother Barbara when they were cubs, are thrown into danger when escorting a scientist, which may lead them to a family reunion.",zh,94,['CN'],0,221982308,01-22-23,"Animation, Comedy, Science Fiction, Family, Adventure",Huaqiang Fangte Animation
753342,Napoleon,"An epic that details the checkered rise and fall of French Emperor Napoleon Bonaparte and his relentless journey to power through the prism of his addictive, volatile relationship with his wife, Josephine.",en,158,['US'],165000000,220597098,11-22-23,"History, War, Romance","Apple Studios, Scott Free Productions"
1072790,Anyone But You,"After an amazing first date, Bea and Ben’s fiery attraction turns ice cold — until they find themselves unexpectedly reunited at a destination wedding in Australia. So they do what any two mature adults would do: pretend to be a couple.",en,103,['US'],25000000,214891370,12-21-23,"Romance, Comedy","Olive Bridge Entertainment, Roth-Kirschenbaum Films, SK Global Entertainment, Columbia Pictures"
901362,Trolls Band Together,"When Branch's brother, Floyd, is kidnapped for his musical talents by a pair of nefarious pop-star villains, Branch and Poppy embark on a harrowing and emotional journey to reunite the other brothers and rescue Floyd from a fate even worse than pop-culture obscurity.",en,91,['US'],95000000,209646030,10-12-23,"Animation, Family, Music, Fantasy, Comedy",DreamWorks Animation
493529,Dungeons & Dragons: Honor Among Thieves,"A charming thief and a band of unlikely adventurers undertake an epic heist to retrieve a lost relic, but things go dangerously awry when they run afoul of the wrong people.",en,134,['US'],151000000,208200000,03-23-23,"Adventure, Fantasy, Comedy","Entertainment One, Paramount Pictures"
609681,The Marvels,"When her duties send her to an anomalous wormhole linked to a Kree revolutionary, Carol's powers become entangled with that of Jersey City super-fan Kamala Khan, aka Ms. Marvel, and Carol's estranged niece, now S.A.B.E.R. astronaut Captain Monica Rambeau. Together, this unlikely trio must team up and learn to work in concert to save the universe.",en,105,['US'],274800000,206136825,11-08-23,"Science Fiction, Adventure, Action","Marvel Studios, Kevin Feige Productions"
893723,PAW Patrol: The Mighty Movie,"A magical meteor crash lands in Adventure City and gives the PAW Patrol pups superpowers, transforming them into The Mighty Pups.",en,87,"['CA', 'US']",30000000,202231360,09-21-23,"Family, Comedy, Adventure, Animation","Nickelodeon Movies, Spin Master, Paramount Pictures, Mikros Image, Mikros Animation"
926393,The Equalizer 3,"Robert McCall finds himself at home in Southern Italy but he discovers his friends are under the control of local crime bosses. As events turn deadly, McCall knows what he has to do: become his friends' protector by taking on the mafia.",en,109,['US'],70000000,191067560,08-30-23,"Action, Thriller, Crime","Columbia Pictures, Eagle Pictures, Escape Artists, ZHIV Productions"
614479,Insidious: The Red Door,"To put their demons to rest once and for all, Josh Lambert and a college-aged Dalton Lambert must go deeper into The Further than ever before, facing their family's dark past and a host of new and more horrifying terrors that lurk behind the red door.",en,107,['US'],16000000,189086877,07-05-23,"Horror, Thriller","Blumhouse Productions, Stage 6 Films, Screen Gems, Oren Peli Productions"
614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,"After years of being sheltered from the human world, the Turtle brothers set out to win the hearts of New Yorkers and be accepted as normal teenagers through heroic acts. Their new friend April O'Neil helps them take on a mysterious crime syndicate, but they soon get in over their heads when an army of mutants is unleashed upon them.",en,100,['US'],75000000,180513586,07-31-23,"Animation, Comedy, Action, Science Fiction","Paramount Pictures, Nickelodeon Movies, Point Grey Pictures, Cinesite Animation, Mikros Animation"
1173076,Johnny Keep Walking!,"Fitter Hu Jianlin was transferred to the headquarters by accident when the group was laying off employees. He is full of jokes because he is incompatible with the environment of the big factory. Human resources manager Ma Jie, who was caught up in the ""wrong adjustment"" incident, was forced to go around hiding it in order to keep his job. Is he able to keep his job after this mistake?",zh,117,['CN'],0,179000000,12-29-23,"Drama, Comedy",
934433,Scream VI,"Following the latest Ghostface killings, the four survivors leave Woodsboro behind and start a fresh chapter.",en,123,['US'],35000000,168961389,03-08-23,"Horror, Crime, Thriller","Radio Silence, Project X Entertainment, Spyglass Media Group, Paramount Pictures"
466420,Killers of the Flower Moon,"When oil is discovered in 1920s Oklahoma under Osage Nation land, the Osage people are murdered one by one—until the FBI steps in to unravel the mystery.",en,206,['US'],200000000,158722599,10-18-23,"Crime, History, Drama","Apple Studios, Imperative Entertainment, Sikelia Productions, Appian Way"
713704,Evil Dead Rise,"A reunion between two estranged sisters gets cut short by the rise of flesh-possessing demons, thrusting them into a primal battle for survival as they face the most nightmarish version of family imaginable.",en,96,['US'],15000000,147156372,04-12-23,"Horror, Thriller","New Line Cinema, Pacific Renaissance Pictures, Renaissance Pictures, Ghost House Pictures, Wild Atlantic Pictures"
855483,Hidden Blade,"Follows the story of underground workers who risked their lives to send intelligence and defend the motherland, set after Japan's attack on Pearl Harbor when the Wang Jingwei regime declared war on Britain and the U.S.",zh,128,['CN'],0,139083591,01-22-23,"Drama, Mystery, History, Action","Bona Film Group, Taurus Film"
872906,Jawan,"An emotional journey of a prison warden, driven by a personal vendetta while keeping up to a promise made years ago, recruits inmates to commit outrageous crimes that shed light on corruption and injustice, in an attempt to get even with his past,  and that leads him to an unexpected reunion.",hi,169,['IN'],36150000,136698671,09-07-23,"Action, Crime, Thriller",Red Chillies Entertainment
807172,The Exorcist: Believer,"Since his wife's death, Victor has raised his daughter Angela alone. After she and her friend return from a three-day disappearance with missing memories, they begin displaying frightening behavior reminiscent of the MacNeil possession fifty years prior.",en,111,['US'],30000000,136284218,10-04-23,"Horror, Thriller","Universal Pictures, Blumhouse Productions, Morgan Creek Entertainment, Rough House Pictures"
667717,Deep Sea,"Shenxiu has felt a deep sadness since her mother left. A storm plunges her into a dreamlike world of swirling colour. Led by the Hyjinx, and joined by inventive underwater chef Nanhe, she embarks on a quest to find solace in the Eye of the Deep Sea.",zh,112,['CN'],28700000,136090000,01-22-23,"Animation, Adventure, Drama, Fantasy, Mystery","October Media, Horgos Coloroom Pictures, Enlight Pictures"
1283816,How Could I Live Without You?,"Lili is a typical girl of our time: she's lonely and tries to convince herself that this is what's good for her. But one day, she finds an old package of letters in her parents' apartment, which her mother apparently didn't want to show her at all. Of course, she doesn't hesitate much, she starts reading, and the past comes alive... an unforgettable summer in the early 1990s, when three good friends are on vacation at Lake Balaton, and of them, only Eszter wants to stay faithful to her boyfriend who left her at home, who swallowed a stake. But her plans, which she usually follows with engineering precision, are slightly messed up when she meets Gergo, easygoing, funny and has another very good quality: he plays in a band and performs with his friends on the beach in Szigliget in the evenings.",hu,105,['HU'],70000000,2200000000,12-12-24,"Comedy, Music, Romance","IKO, Hungarian Film Institute"
1022789,Inside Out 2,"Teenager Riley's mind headquarters is undergoing a sudden demolition to make room for something entirely unexpected: new Emotions! Joy, Sadness, Anger, Fear and Disgust, who’ve long been running a successful operation by all accounts, aren’t sure how to feel when Anxiety shows up. And it looks like she’s not alone.",en,97,['US'],200000000,1698863816,06-11-24,"Animation, Adventure, Comedy, Family",Pixar
533535,Deadpool & Wolverine,"A listless Wade Wilson toils away in civilian life with his days as the morally flexible mercenary, Deadpool, behind him. But when his homeworld faces an existential threat, Wade must reluctantly suit-up again with an even more reluctant Wolverine.",en,128,['US'],200000000,1338073645,07-24-24,"Action, Comedy, Science Fiction","Marvel Studios, Maximum Effort, 21 Laps Entertainment, 20th Century Studios, Kevin Feige Productions, TSG Entertainment"
1241982,Moana 2,"After receiving an unexpected call from her wayfinding ancestors, Moana journeys alongside Maui and a new crew to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.",en,100,['US'],150000000,1059242164,11-21-24,"Family, Comedy, Adventure, Animation, Fantasy","Walt Disney Animation Studios, Walt Disney Animation Studios"
519182,Despicable Me 4,"Gru and Lucy and their girls—Margo, Edith and Agnes—welcome a new member to the Gru family, Gru Jr., who is intent on tormenting his dad. Gru also faces a new nemesis in Maxime Le Mal and his femme fatale girlfriend Valentina, forcing the family to go on the run.",en,94,['US'],100000000,969597394,06-20-24,"Family, Comedy, Animation, Science Fiction","Universal Pictures, Illumination"
402431,Wicked,"In the land of Oz, ostracized and misunderstood green-skinned Elphaba is forced to share a room with the popular aristocrat Glinda at Shiz University, and the two's unlikely friendship is tested as they begin to fulfill their respective destinies as Glinda the Good and the Wicked Witch of the West.",en,162,['US'],150000000,756430136,11-20-24,"Drama, Romance, Fantasy","Universal Pictures, Marc Platt Productions"
762509,Mufasa: The Lion King,"Mufasa, a cub lost and alone, meets a sympathetic lion named Taka, the heir to a royal bloodline. The chance meeting sets in motion an expansive journey of a group of misfits searching for their destiny.",en,118,['US'],200000000,722631756,12-18-24,"Adventure, Family, Animation",Walt Disney Pictures
693134,Dune: Part Two,"Follow the mythic journey of Paul Atreides as he unites with Chani and the Fremen while on a path of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the known universe, Paul endeavors to prevent a terrible future only he can foresee.",en,167,['US'],190000000,714844358,02-27-24,"Science Fiction, Adventure",Legendary Pictures
